ASV,Kingdom,Domain,Phylum,Class,Order,Family,Genus,Species,taxonomy,Supergroup,Division
ASV_9753,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B3,Prymnesiophyceae_Clade_B3_X,Prymnesiophyceae_Clade_B3_X_sp.,"Eukaryota,d:Hacrobia,p:Haptophyta,c:Prymnesiophyceae,o:Prymnesiales,f:Prymnesiophyceae_Clade_B3,g:Prymnesiophyceae_Clade_B3_X,s:Prymnesiophyceae_Clade_B3_X_sp.",not_provided,not_provided
ASV_9754,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9755,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9756,Eukaryota,not_provided,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9757,Eukaryota,not_provided,Cnidaria,Hydrozoa,Leptothecata,Eutimidae,Tima,Tima bairdii,not_provided,not_provided,not_provided
ASV_9758,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Syndiniales,o:Dino-Group-II,f:Dino-Group-II-Clade-6,g:Dino-Group-II-Clade-6_X,s:Dino-Group-II-Clade-6_X_sp.",not_provided,not_provided
ASV_9759,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,"Eukaryota,d:Alveolata,p:Ciliophora,c:Spirotrichea,o:Strombidiida,f:Strombidiidae,g:Strombidiidae_X,s:Strombidiidae_X_sp.",not_provided,not_provided
ASV_9760,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_pygmaea,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Peridiniales,f:Heterocapsaceae,g:Heterocapsa,s:Heterocapsa_pygmaea",not_provided,not_provided
ASV_9761,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9762,Eukaryota,not_provided,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9763,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_aff_polylepis,"Eukaryota,d:Hacrobia,p:Haptophyta,c:Prymnesiophyceae,o:Prymnesiales,f:Prymnesiaceae,g:Prymnesium,s:Prymnesium_aff_polylepis",not_provided,not_provided
ASV_9764,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9765,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9766,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9767,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Syndiniales,o:Dino-Group-II,f:Dino-Group-II-Clade-14,g:Dino-Group-II-Clade-14_X,s:Dino-Group-II-Clade-14_X_sp.",not_provided,not_provided
ASV_9768,Eukaryota,not_provided,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9769,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-30,Dino-Group-II-Clade-30_X,Dino-Group-II-Clade-30_X_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Syndiniales,o:Dino-Group-II,f:Dino-Group-II-Clade-30,g:Dino-Group-II-Clade-30_X,s:Dino-Group-II-Clade-30_X_sp.",not_provided,not_provided
ASV_9770,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,not_provided,not_provided,not_provided
ASV_9771,Eukaryota,Stramenopiles,Sagenista,MAST-7,MAST-7A,MAST-7A_X,MAST-7A_XX,MAST-7A_XX_sp.,"Eukaryota,d:Stramenopiles,p:Sagenista,c:MAST-7,o:MAST-7A,f:MAST-7A_X,g:MAST-7A_XX,s:MAST-7A_XX_sp.",not_provided,not_provided
ASV_9772,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Prorocentrales,f:Prorocentraceae,g:Prorocentrum,s:Prorocentrum_sp.",not_provided,not_provided
ASV_9773,Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3A,MAST-3A_X,MAST-3A_XX,MAST-3A_XX_sp.,"Eukaryota,d:Stramenopiles,p:Opalozoa,c:MAST-3,o:MAST-3A,f:MAST-3A_X,g:MAST-3A_XX,s:MAST-3A_XX_sp.",not_provided,not_provided
ASV_9774,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium_veneficum,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Gymnodiniales,f:Kareniaceae,g:Karlodinium,s:Karlodinium_veneficum",not_provided,not_provided
ASV_9775,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp.,"Eukaryota,d:Opisthokonta,p:Metazoa,c:Arthropoda,o:Crustacea,f:Maxillopoda,g:Maxillopoda_X,s:Maxillopoda_X_sp.",not_provided,not_provided
ASV_9776,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9777,Eukaryota,not_provided,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,not_provided,not_provided,not_provided
ASV_9778,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_fusiforme,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Gymnodiniales,f:Gymnodiniaceae,g:Gyrodinium,s:Gyrodinium_fusiforme",not_provided,not_provided
ASV_9779,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Ellobiopsidae,Ellobiopsis,Ellobiopsis chattonii,not_provided,not_provided,not_provided
ASV_9780,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9781,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_nei/rotundata,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Peridiniales,f:Heterocapsaceae,g:Heterocapsa,s:Heterocapsa_nei/rotundata",not_provided,not_provided
ASV_9782,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Polar-centric-Mediophyceae_X,Polar-centric-Mediophyceae_X_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Bacillariophyta,o:Bacillariophyta_X,f:Polar-centric-Mediophyceae,g:Polar-centric-Mediophyceae_X,s:Polar-centric-Mediophyceae_X_sp.",not_provided,not_provided
ASV_9783,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9784,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9785,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9786,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_G,Strombidiidae_G_X,Strombidiidae_G_X_sp.,"Eukaryota,d:Alveolata,p:Ciliophora,c:Spirotrichea,o:Strombidiida,f:Strombidiidae_G,g:Strombidiidae_G_X,s:Strombidiidae_G_X_sp.",not_provided,not_provided
ASV_9787,Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_env_3,Parmales_env_3B,Parmales_env_3B_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Bolidophyceae,o:Parmales,f:Parmales_env_3,g:Parmales_env_3B,s:Parmales_env_3B_sp.",not_provided,not_provided
ASV_9788,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,not_provided,not_provided,not_provided
ASV_9789,Eukaryota,not_provided,unknown,unknown,unknown,unknown,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9790,unassigned,not_provided,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9791,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Syndiniales,o:Dino-Group-II,f:Dino-Group-II-Clade-10-and-11,g:Dino-Group-II-Clade-10-and-11_X,s:Dino-Group-II-Clade-10-and-11_X_sp.",not_provided,not_provided
ASV_9792,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Zygodiscales,Helicosphaeraceae,Helicosphaera,Helicosphaera_carteri,"Eukaryota,d:Hacrobia,p:Haptophyta,c:Prymnesiophyceae,o:Zygodiscales,f:Helicosphaeraceae,g:Helicosphaera,s:Helicosphaera_carteri",not_provided,not_provided
ASV_9793,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Polar-centric-Mediophyceae_X,Polar-centric-Mediophyceae_X_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Bacillariophyta,o:Bacillariophyta_X,f:Polar-centric-Mediophyceae,g:Polar-centric-Mediophyceae_X,s:Polar-centric-Mediophyceae_X_sp.",not_provided,not_provided
ASV_9794,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,Strombidiidae_L_X_sp.,"Eukaryota,d:Alveolata,p:Ciliophora,c:Spirotrichea,o:Strombidiida,f:Strombidiidae_L,g:Strombidiidae_L_X,s:Strombidiidae_L_X_sp.",not_provided,not_provided
ASV_9795,Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.,"Eukaryota,d:Hacrobia,p:Telonemia,c:Telonemia_X,o:Telonemia_XX,f:Telonemia-Group-2,g:Telonemia-Group-2_X,s:Telonemia-Group-2_X_sp.",not_provided,not_provided
ASV_9796,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_sp.,"Eukaryota,d:Rhizaria,p:Cercozoa,c:Filosa-Thecofilosea,o:Cryomonadida,f:Cryothecomonas-lineage,g:Cryothecomonas,s:Cryothecomonas_sp.",not_provided,not_provided
ASV_9797,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_G,Strombidiidae_G_X,Strombidiidae_G_X_sp.,"Eukaryota,d:Alveolata,p:Ciliophora,c:Spirotrichea,o:Strombidiida,f:Strombidiidae_G,g:Strombidiidae_G_X,s:Strombidiidae_G_X_sp.",not_provided,not_provided
ASV_9798,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,"Eukaryota,d:Hacrobia,p:Haptophyta,c:Prymnesiophyceae,o:Prymnesiales,f:Chrysochromulinaceae,g:Chrysochromulina,s:Chrysochromulina_sp.",not_provided,not_provided
ASV_9799,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9800,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Haptolina,Haptolina_cf_hirta,"Eukaryota,d:Hacrobia,p:Haptophyta,c:Prymnesiophyceae,o:Prymnesiales,f:Prymnesiaceae,g:Haptolina,s:Haptolina_cf_hirta",not_provided,not_provided
ASV_9801,Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Triparmaceae,Triparma,Triparma_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Bolidophyceae,o:Parmales,f:Triparmaceae,g:Triparma,s:Triparma_sp.",not_provided,not_provided
ASV_9802,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B3,Prymnesiophyceae_Clade_B3_X,Prymnesiophyceae_Clade_B3_X_sp.,"Eukaryota,d:Hacrobia,p:Haptophyta,c:Prymnesiophyceae,o:Prymnesiales,f:Prymnesiophyceae_Clade_B3,g:Prymnesiophyceae_Clade_B3_X,s:Prymnesiophyceae_Clade_B3_X_sp.",not_provided,not_provided
ASV_9803,Eukaryota,not_provided,unknown,unknown,unknown,unknown,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9804,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Polar-centric-Mediophyceae_X,Polar-centric-Mediophyceae_X_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Bacillariophyta,o:Bacillariophyta_X,f:Polar-centric-Mediophyceae,g:Polar-centric-Mediophyceae_X,s:Polar-centric-Mediophyceae_X_sp.",not_provided,not_provided
ASV_9805,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagophyceae_X,Pelagophyceae_XX,Pelagophyceae_XXX,Pelagophyceae_XXX_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Pelagophyceae,o:Pelagophyceae_X,f:Pelagophyceae_XX,g:Pelagophyceae_XXX,s:Pelagophyceae_XXX_sp.",not_provided,not_provided
ASV_9806,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis,"Eukaryota,d:Rhizaria,p:Cercozoa,c:Filosa-Thecofilosea,o:Cryomonadida,f:Cryothecomonas-lineage,g:Cryothecomonas,s:Cryothecomonas_aestivalis",not_provided,not_provided
ASV_9807,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_nordenskioeldii,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Bacillariophyta,o:Bacillariophyta_X,f:Polar-centric-Mediophyceae,g:Thalassiosira,s:Thalassiosira_nordenskioeldii",not_provided,not_provided
ASV_9808,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Pelagomonas,Pelagomonas_calceolata,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Pelagophyceae,o:Pelagomonadales,f:Pelagomonadaceae,g:Pelagomonas,s:Pelagomonas_calceolata",not_provided,not_provided
ASV_9809,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Syndiniales,o:Dino-Group-III,f:Dino-Group-III_X,g:Dino-Group-III_XX,s:Dino-Group-III_XX_sp.",not_provided,not_provided
ASV_9810,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9811,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,Euduboscquella,unassigned,not_provided,not_provided,not_provided
ASV_9812,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9813,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9814,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagophyceae_X,Pelagophyceae_XX,Pelagophyceae_XXX,Pelagophyceae_XXX_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Pelagophyceae,o:Pelagophyceae_X,f:Pelagophyceae_XX,g:Pelagophyceae_XXX,s:Pelagophyceae_XXX_sp.",not_provided,not_provided
ASV_9815,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9816,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9817,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B4,Prymnesiophyceae_Clade_B4_X,Prymnesiophyceae_Clade_B4_X_sp.,"Eukaryota,d:Hacrobia,p:Haptophyta,c:Prymnesiophyceae,o:Prymnesiales,f:Prymnesiophyceae_Clade_B4,g:Prymnesiophyceae_Clade_B4_X,s:Prymnesiophyceae_Clade_B4_X_sp.",not_provided,not_provided
ASV_9818,Eukaryota,Stramenopiles,Sagenista,MAST-7,MAST-7A,MAST-7A_X,MAST-7A_XX,MAST-7A_XX_sp.,"Eukaryota,d:Stramenopiles,p:Sagenista,c:MAST-7,o:MAST-7A,f:MAST-7A_X,g:MAST-7A_XX,s:MAST-7A_XX_sp.",not_provided,not_provided
ASV_9819,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Syndiniales,o:Dino-Group-III,f:Dino-Group-III_X,g:Dino-Group-III_XX,s:Dino-Group-III_XX_sp.",not_provided,not_provided
ASV_9820,Eukaryota,Stramenopiles,Sagenista,MAST-7,MAST-7A,MAST-7A_X,MAST-7A_XX,MAST-7A_XX_sp.,"Eukaryota,d:Stramenopiles,p:Sagenista,c:MAST-7,o:MAST-7A,f:MAST-7A_X,g:MAST-7A_XX,s:MAST-7A_XX_sp.",not_provided,not_provided
ASV_9821,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9822,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9823,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,Cyrtostrombidium,Cyrtostrombidium_paralongisomum,"Eukaryota,d:Alveolata,p:Ciliophora,c:Spirotrichea,o:Strombidiida,f:Strombidiidae,g:Cyrtostrombidium,s:Cyrtostrombidium_paralongisomum",not_provided,not_provided
ASV_9824,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis_fortii,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophysiales,f:Dinophysiaceae,g:Dinophysis,s:Dinophysis_fortii",not_provided,not_provided
ASV_9825,unassigned,not_provided,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9826,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_I,Strobilidiidae_I_X,Strobilidiidae_I_X_sp.,"Eukaryota,d:Alveolata,p:Ciliophora,c:Spirotrichea,o:Choreotrichida,f:Strobilidiidae_I,g:Strobilidiidae_I_X,s:Strobilidiidae_I_X_sp.",not_provided,not_provided
ASV_9827,unassigned,not_provided,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9828,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9829,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagophyceae_X,Pelagophyceae_XX,Pelagophyceae_XXX,Pelagophyceae_XXX_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Pelagophyceae,o:Pelagophyceae_X,f:Pelagophyceae_XX,g:Pelagophyceae_XXX,s:Pelagophyceae_XXX_sp.",not_provided,not_provided
ASV_9830,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagophyceae_X,Pelagophyceae_XX,Pelagophyceae_XXX,Pelagophyceae_XXX_sp.,"Eukaryota,d:Stramenopiles,p:Ochrophyta,c:Pelagophyceae,o:Pelagophyceae_X,f:Pelagophyceae_XX,g:Pelagophyceae_XXX,s:Pelagophyceae_XXX_sp.",not_provided,not_provided
ASV_9831,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9832,Eukaryota,Stramenopiles,Sagenista,MAST-7,MAST-7C,MAST-7C_X,MAST-7C_XX,MAST-7C_XX_sp.,"Eukaryota,d:Stramenopiles,p:Sagenista,c:MAST-7,o:MAST-7C,f:MAST-7C_X,g:MAST-7C_XX,s:MAST-7C_XX_sp.",not_provided,not_provided
ASV_9833,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9834,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
ASV_9835,Eukaryota,not_provided,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_9836,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,"Eukaryota,d:Alveolata,p:Dinoflagellata,c:Dinophyceae,o:Dinophyceae_X,f:Dinophyceae_XX,g:Dinophyceae_XXX,s:Dinophyceae_XXX_sp.",not_provided,not_provided
