,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_11317,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_11321,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,g_,s_
ASV_11336,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11343,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11348,Eukaryota,unknown,unknown,Pirsoniales,unknown,g_,s_
ASV_11383,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11387,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_11404,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_11417,Eukaryota,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pterosperma,Pterosperma cristatum
ASV_11429,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Neocalyptrella,s_
ASV_11432,Eukaryota,Ctenophora,Tentaculata,Cydippida,unassigned,unassigned,unassigned
ASV_11462,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_11471,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,g_,s_
ASV_11491,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unassigned,unassigned,unassigned
ASV_11497,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_11514,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_11524,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_11556,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_11569,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,Falcomonas,Falcomonas daucoides
ASV_11578,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11604,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_11625,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_11650,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11667,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_11680,Eukaryota,unknown,Chrysophyceae,unassigned,unassigned,unassigned,unassigned
ASV_11705,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,unassigned
ASV_11713,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unassigned,unassigned,unassigned
ASV_11724,Eukaryota,Imbricatea,unknown,Marimonadida,unknown,g_,s_
ASV_11781,Eukaryota,Chlorophyta,Mamiellophyceae,unknown,unknown,g_,s_
ASV_11785,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11787,Eukaryota,Euglenozoa,unknown,Diplonemea,Hemistasiidae,g_,s_
ASV_11790,Eukaryota,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,g_,s_
ASV_11801,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_11813,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_11829,Eukaryota,unknown,unknown,unknown,Apusomonadidae,Multimonas,s_
ASV_11866,Eukaryota,Annelida,Polychaeta,Spionida,Poecilochaetidae,Poecilochaetus,Poecilochaetus serpens
ASV_11872,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_11877,Eukaryota,Haptista,Centroplasthelida,Pterocystida,Pterocystidae,g_,s_
ASV_11904,Eukaryota,Porifera,Demospongiae,Poecilosclerida,unknown,g_,s_
ASV_11912,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_11965,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_11978,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_11990,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unassigned,unassigned,unassigned
ASV_12028,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_12038,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12054,Eukaryota,Annelida,Polychaeta,Spionida,Chaetopteridae,Chaetopterus,unassigned
ASV_12062,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12078,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_12100,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,g_,s_
ASV_12112,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_12117,Eukaryota,Bacillariophyta,Mediophyceae,unassigned,unassigned,unassigned,unassigned
ASV_12132,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12134,Eukaryota,unknown,Dictyochophyceae,Florenciellales,unknown,g_,s_
ASV_12138,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12153,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_12163,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,Blastodinium oviforme
ASV_12186,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_12192,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,g_,s_
ASV_12194,Eukaryota,Chordata,Ascidiacea,Enterogona,Ascidiidae,g_,s_
ASV_12213,Eukaryota,Annelida,Polychaeta,Phascolosomatiformes,Phascolosomatidae,Apionsoma,s_
ASV_12235,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12304,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12306,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Corycaeus,Corycaeus speciosus
ASV_12326,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12380,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_12384,Eukaryota,Brachiopoda,Lingulata,Lingulida,Lingulidae,unassigned,unassigned
ASV_12398,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12403,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_12410,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12423,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_12448,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,unassigned
ASV_12461,Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Nannochloris,unassigned
ASV_12479,Eukaryota,unknown,unknown,Kinetoplastida,Bodonidae,g_,s_
ASV_12503,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,Laonice,Laonice cirrata
ASV_12579,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12587,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_
ASV_12594,Eukaryota,Foraminifera,unknown,Rotaliida,Uvigerinidae,Uvigerina,unassigned
ASV_12619,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12627,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12761,Eukaryota,Imbricatea,unknown,Euglyphida,unassigned,g_,s_
ASV_12772,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_12796,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12812,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_12827,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,g_,s_
ASV_12834,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,s_
ASV_12858,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_12889,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,unassigned,unassigned
ASV_12963,Eukaryota,unknown,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,unassigned
ASV_12975,Eukaryota,unknown,Chrysophyceae,Phaeothamnales,Phaeosaccionaceae,g_,s_
ASV_13016,Eukaryota,unknown,Choanoflagellata,Acanthoecida,Stephanoecidae,g_,s_
ASV_13017,Eukaryota,Annelida,Polychaeta,Capitellida,Capitellidae,Capitella,unassigned
ASV_13022,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13040,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_13047,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_13061,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,Phaeocystis,unassigned
ASV_13063,Eukaryota,unknown,Acantharea,Arthracanthida,Hexalaspididae,Hexaconus,s_
ASV_13067,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,unassigned,s_
ASV_13132,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13151,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13171,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13199,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_13210,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13252,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13267,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_13291,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13339,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13454,Eukaryota,unknown,Bigyra,Thraustochytrida,Thraustochytriaceae,g_,s_
ASV_13485,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,Vigna angularis
ASV_13494,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_13495,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_13524,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13555,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,s_
ASV_13603,Eukaryota,unknown,unknown,Pirsoniales,unknown,g_,s_
ASV_13648,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_13655,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_13716,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_13755,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_13779,Eukaryota,Euglenozoa,unknown,Diplonemea,Diplonemidae,g_,s_
ASV_13793,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unassigned
ASV_13805,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13848,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,unassigned
ASV_13868,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia hudsonica
ASV_13879,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13897,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_13945,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_13947,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Hormonema,Hormonema carpetanum
ASV_13956,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13979,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13983,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,unassigned
ASV_14075,Eukaryota,Ciliophora,Spirotrichea,Urostylida,Bakuellidae,g_,s_
ASV_14089,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unassigned,s_
ASV_14097,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,Strombidium,Strombidium biarmatum
ASV_14129,Eukaryota,Ciliophora,Oligohymenophorea,Astomatida,Haptophryidae,g_,s_
ASV_14154,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,Pseudotontonia,s_
ASV_14319,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_14362,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14383,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14391,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,s_
ASV_14410,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,unassigned,g_,s_
ASV_14437,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14467,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14485,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14502,Eukaryota,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unassigned
ASV_14526,Eukaryota,unknown,Bigyra,unassigned,unassigned,g_,s_
ASV_14551,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,unassigned,unassigned
ASV_14570,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14582,Eukaryota,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,Prasinococcus,unassigned
ASV_14586,Eukaryota,Mollusca,Cephalopoda,Teuthida,Chiroteuthidae,Chiroteuthis,unassigned
ASV_14591,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14617,Eukaryota,unknown,unknown,Pirsoniales,unknown,Pirsonia,s_
ASV_14637,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_14643,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Hormonema,Hormonema carpetanum
ASV_14696,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14768,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unassigned,unassigned,unassigned
ASV_14785,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14796,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14798,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14931,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_14940,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14967,Eukaryota,Chlorophyta,Trebouxiophyceae,unassigned,unassigned,g_,s_
ASV_14968,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_14970,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15015,Eukaryota,Rhodophyta,Florideophyceae,unassigned,unassigned,unassigned,s_
ASV_15024,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15049,Eukaryota,Discosea,Flabellinia,unknown,Vannellidae,g_,s_
ASV_15080,Eukaryota,unknown,Dinophyceae,Suessiales,unknown,Dactylodinium,Dactylodinium arachnoides
ASV_15158,Eukaryota,Foraminifera,unknown,Rotaliida,unassigned,unassigned,s_
ASV_15168,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_15173,Eukaryota,Basidiomycota,Agaricomycetes,unassigned,unassigned,g_,s_
ASV_15184,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15224,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_15267,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_15293,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_15311,Eukaryota,Rhodophyta,Florideophyceae,unassigned,unassigned,unassigned,s_
ASV_15313,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15315,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_15325,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned
ASV_15460,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Codonellidae,Tintinnopsis,unassigned
ASV_15469,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15484,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15557,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,s_
ASV_15558,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15577,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,Exuviaella pusilla
ASV_15578,Eukaryota,unknown,Choanoflagellata,Acanthoecida,Stephanoecidae,g_,s_
ASV_15607,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,g_,s_
ASV_15649,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,g_,s_
ASV_15674,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_15687,Eukaryota,Endomyxa,Ascetosporea,Paradiniida,unknown,g_,s_
ASV_15690,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,s_
ASV_15714,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15755,Eukaryota,Platyhelminthes,Rhabditophora,Proseriata,unknown,g_,s_
ASV_15761,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_15775,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_15847,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,s_
ASV_15862,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,g_,s_
ASV_16032,Eukaryota,unknown,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,g_,s_
ASV_16064,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_16079,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,Phaeocystis,unassigned
ASV_16088,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_16115,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Hydractiniidae,unassigned,unassigned
ASV_16123,Eukaryota,unknown,Acantharea,unassigned,unassigned,g_,s_
ASV_16146,Eukaryota,unknown,Oomycota,Lagenidiales,Haliphthoraceae,Haliphthoros,s_
ASV_16187,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,unassigned,unassigned,s_
ASV_16197,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,s_
ASV_16212,Eukaryota,unknown,Raphidophyceae,Chattonellales,Vacuolariaceae,g_,s_
ASV_16221,Eukaryota,Echinodermata,Echinoidea,unassigned,unassigned,unassigned,unassigned
ASV_16230,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_16246,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella choctawhatcheeana
ASV_16247,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,unassigned,unassigned,unassigned
ASV_16277,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,g_,s_
ASV_16355,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_16362,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,unassigned
ASV_16438,Eukaryota,Bacillariophyta,Mediophyceae,Anaulales,Anaulaceae,Ceratanaulus,Ceratanaulus creticus
ASV_16518,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_16540,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_16592,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,s_
ASV_16610,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_16632,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_16666,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_16694,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_16768,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_16879,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,g_,s_
ASV_16895,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_16928,Eukaryota,Streptophyta,Bryopsida,Funariales,Funariaceae,unassigned,unassigned
ASV_16962,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_17057,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_17062,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_17111,Eukaryota,unknown,Filasterea,unknown,unknown,Ministeria,Ministeria vibrans
ASV_17188,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,s_
ASV_17234,Eukaryota,unknown,unknown,Ancyromonadida,Planomonadidae,Planomonas,unassigned
ASV_17245,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_17247,Eukaryota,Mollusca,Bivalvia,Veneroida,unassigned,unassigned,unassigned
ASV_17257,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_17332,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_17339,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_17358,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_17368,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_17370,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,s_
ASV_17462,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_17471,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_17520,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_17606,Eukaryota,Rhodophyta,Florideophyceae,unassigned,unassigned,g_,s_
ASV_17610,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Thigmophryidae,Myxophyllum,Myxophyllum magnum
ASV_17633,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_17660,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_17669,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_17697,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,Chondria sp. 1 SSut-2108
ASV_17701,Eukaryota,Ciliophora,Phyllopharyngea,Dysteriida,Plesiotrichopidae,g_,s_
ASV_17734,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_17747,Eukaryota,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,unassigned,unassigned
ASV_17804,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_17824,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_17837,Eukaryota,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,unassigned
ASV_17859,Eukaryota,Euglenozoa,Euglenida,Petalomonadida,Scytomonadidae,g_,s_
ASV_17875,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_17877,Eukaryota,Chordata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_17880,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium depressum
ASV_17948,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_17957,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,s_
ASV_17979,Eukaryota,Cercozoa,Thecofilosea,unassigned,unassigned,unassigned,unassigned
ASV_18053,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_
ASV_18073,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_18106,Eukaryota,Arthropoda,Hexanauplia,unassigned,unassigned,g_,s_
ASV_18115,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,Bugula neritina
ASV_18141,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,s_
ASV_18171,Eukaryota,unknown,Dinophyceae,Peridiniales,Amphidiniopsidaceae,g_,s_
ASV_18211,Eukaryota,unknown,Oomycota,Lagenidiales,Haliphthoraceae,Halocrusticida,s_
ASV_18280,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_18282,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Orthopyxis,Orthopyxis caliculata
ASV_18319,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Sinocalanus,s_
ASV_18334,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_18418,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros cf. lorenzianus IT-Dia51
ASV_18475,Eukaryota,unknown,unknown,Pirsoniales,unknown,g_,s_
ASV_18667,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia hudsonica
ASV_18728,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_18737,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,unassigned,s_
ASV_18759,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_18780,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,g_,s_
ASV_18836,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_18858,Eukaryota,Bryozoa,Stenolaemata,Cyclostomatida,Crisuliporidae,Crisulipora,Crisulipora occidentalis
ASV_18887,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_18917,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_18937,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_18996,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_19018,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,s_
ASV_19063,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_19066,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_19069,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_19093,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,s_
